commentID,status,commentSequence,userID,userDisplayName,userLocation,userTitle,commentBody,createDate,updateDate,approveDate,recommendations,replyCount,editorsSelection,parentID,parentUserDisplayName,depth,commentType,trusted,recommendedFlag,permID,isAnonymous,articleID,word_count
110851278,approved,110851278,39074191,Elizabeth,"Hailey, ID",,Greg You were the perfect CEO for a tobacco company Thankfully logic prevailed and scientists and even politicians stopped buying what youre selling decades ago a hrefhttpsmyoutubecomwatchvXoLxQfic targetblankhttpsmyoutubecomwatchvXoLxQfica a hrefhttpswwwlatimescomarchiveslaxpmjanfistoryhtml targetblankhttpswwwlatimescomarchiveslaxpmjanfistoryhtmla Your comment that alcohol consumption is correlated with longer life is simply not true when controlled for income a hrefhttpswwwncbinlmnihgovpmcarticlesPMC targetblankhttpswwwncbinlmnihgovpmcarticlesPMCa a hrefhttpsjournalsplosorgplosonearticleidjournalpone targetblankhttpsjournalsplosorgplosonearticleidjournalponea Higher income is correlated with longer life Thats the correlation Greg And some large studies that dont even control for income level also show that even one glass of alcohol a day correlated with SHORTER life expectancy Even one drink a day linked to lower life expectancy a hrefhttpswwwreuterscomarticleushealthalcoholevenonedrinkadaylinkedtolowerlifeexpectancyidUSKBNIH targetblankhttpswwwreuterscomarticleushealthalcoholevenonedrinkadaylinkedtolowerlifeexpectancyidUSKBNIHa,2021-01-01 19:34:40,2021-01-04 16:45:43,2021-01-01 22:07:03,4,0,False,110847141.0,Elizabeth,2,userReply,0,0,110851278,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,105
110851438,approved,110851438,41413921,Brian,NY,,Elizabeth You make fairly broad assumptions For example a major portion of my wine purchases for the last or decades has been directly from wineries I know these folks and they to a man and woman have never mounted any campaign against the health of women I have an idea why dont you take up the cause against owning and using a private auto That is something where there is much stronger evidence of damage to everyone not to mention the entire planet My wife she who has shared the wine with me for over years and I gave away our last auto in We and our married children have done without them since then Calling people out on that proven menace would not only be braver but would avoid the impression of selfrighteous arrogance,2021-01-01 19:49:34,2021-01-04 17:14:05,2021-01-01 22:07:04,17,0,False,110850558.0,Elizabeth,2,userReply,0,0,110851438,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,139
110844384,approved,110844384,89510244,Brian,"Houston, TX",,Elizabeth Easy to claim Not so easy to back that claim up At least not with believable studies If that were the case most of the populations of France Italy and Russia would be cancer ridden for generations,2021-01-01 07:21:55,2021-01-04 17:14:16,2021-01-01 22:07:05,12,0,False,110843406.0,Elizabeth,2,userReply,0,0,110844384,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,38
110850091,approved,110850091,39074191,Elizabeth,"Hailey, ID",,cathmary Good analogy in one way Polluting our bodies has societal costs like polluting our air In fact its just like smoking in terms of polluting ourselves and the resulting huge financial cost to society and should be taxed accordingly So if you truly do only have an occasional glass of wine though very few are in this category in terms of total quantity of alcohol consumed each year the financial cost of a tax to cover the damage done will be minimal Doesnt it seem wrong to make society pay billions in health care costs for the poor choices of some while the alcohol industry hauls in billions Do you smoke now I bet not And thats because society collectively was able to overwhelm the cancer be darned smoking industry supported mindset I know you dont want to hear it but the cellular destruction of alcohol is similar to smoking,2021-01-01 18:02:36,2021-01-04 17:06:26,2021-01-01 22:07:06,4,0,False,110844388.0,Elizabeth,2,userReply,0,0,110850091,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,151
110851297,approved,110851297,29514066,Upstater,NY,,Brian I must agree and plan on following your advice The are no do overs in this life Live it while you can,2021-01-01 19:36:43,2021-01-04 17:49:19,2021-01-01 22:07:07,7,0,False,110846110.0,Elizabeth,2,userReply,0,0,110851297,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,24
110852847,approved,110852847,39074191,Elizabeth,"Hailey, ID",,Brian Good for you that you gave away your autos in and have done without them ever since Thats admirable Its a good example for all of us We gave away one of our cars this year,2021-01-01 22:53:44,2021-01-04 18:19:18,2021-01-01 22:53:45,5,0,False,110851438.0,Elizabeth,2,userReply,0,0,110852847,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,38
110854181,approved,110854181,69051045,Gary Valan,Oakland,,Elizabeth I wish you all the good luck in the world cheersas I drink yet another glass of Cab from Clare Valley S Australia A bit later it will be a Primitivo from Italy There are a lot of environmental lifestyle food and vehicle related risks to my life To ward them off or to ignore them requires some wine intake I honor that every day My body approves that message,2021-01-02 03:50:12,2021-01-04 16:10:40,2021-01-02 03:50:13,7,0,False,110843406.0,Elizabeth,2,userReply,0,0,110854181,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,71
110852930,approved,110852930,39074191,Elizabeth,"Hailey, ID",,Me You dont have to take my direction And enjoy your wine,2021-01-01 23:06:58,2021-01-04 16:54:15,2021-01-02 04:01:10,4,0,False,110846384.0,Elizabeth,2,userReply,0,0,110852930,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,12
110854255,approved,110854255,67599294,Regulareater,San Francisco,,Brian Ditto Im and have drunk a couple of glasses of wine with dinner every day since my late teens Im in reasonable health Reading these letters makes me wonder how so many people get through the day,2021-01-02 04:19:19,2021-01-04 17:49:37,2021-01-02 04:19:20,9,0,False,110846110.0,Elizabeth,2,userReply,0,0,110854255,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,39
110852897,approved,110852897,39074191,Elizabeth,"Hailey, ID",,Brian In fact both countries do have a major problem with alcoholrelated cancer Denmark is bad too a hrefhttpswwwbbccomnewshealthtextResearchers targetblankhttpswwwbbccomnewshealthtextResearchersafromtheRussianCancertimeCCofthemdied a hrefhttpswwwncbinlmnihgovpmcarticlesPMC targetblankhttpswwwncbinlmnihgovpmcarticlesPMCa,2021-01-01 23:00:49,2021-01-04 16:51:16,2021-01-02 15:00:34,3,0,False,110844384.0,Elizabeth,2,userReply,0,0,110852897,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,23
110855609,approved,110855609,53315068,Todd,Wisconsin,,Brian Good advice Brian I believe Ill quit drinking when I turn,2021-01-02 14:42:32,2021-01-04 17:15:22,2021-01-02 15:00:35,6,0,False,110846110.0,Elizabeth,2,userReply,0,0,110855609,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,13
110853011,approved,110853011,39074191,Elizabeth,"Hailey, ID",,Upstater You are right There are no doovers The less regret we have as to how we spend our precious time on this earth the better Here is one college students examination of this topic among her cohort Do you think her conclusions bear some thoughtful consideration a hrefhttpscommonsundeducgiviewcontentcgiarticlecontexttheses targetblankhttpscommonsundeducgiviewcontentcgiarticlecontextthesesa,2021-01-01 23:20:34,2021-01-04 16:51:26,2021-01-02 15:00:36,4,0,False,110851297.0,Elizabeth,2,userReply,0,0,110853011,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,50
110854448,approved,110854448,39074191,Elizabeth,"Hailey, ID",,Regulareater You may not be aware but there is a huge binge drinking problem among youth and women a hrefhttpswwwwebmdcomwomennewswomenleadupswinginusbingedrinking targetblankhttpswwwwebmdcomwomennewswomenleadupswinginusbingedrinkinga,2021-01-02 05:35:40,2021-01-04 16:51:30,2021-01-02 15:01:02,3,0,False,110854255.0,Elizabeth,2,userReply,0,0,110854448,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,21
110858978,approved,110858978,29903030,Jayce,Ohio,,Elizabeth My maternal grandmother died from breast cancer in at age Having been raised by alcoholic father she never drank a drop To claim that alcohol causes breast cancer without ANY proof is blaming the victims Its wrong and its nauseating My grandmother did nothing to cause her own death and I resent that you choose to smear her name and those of millions of other women in an attempt to promote your agenda based on your grossly inaccurate interpretation of current medical facts I hope you never experience breast cancer If you do I hope no one is insensitive enough to hint it was because you dared to drink some wine,2021-01-02 20:17:33,2021-01-04 17:15:36,2021-01-04 01:11:38,4,0,False,110850558.0,Elizabeth,2,userReply,0,0,110858978,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,115
110885100,approved,110885100,56910660,Regina Valdez,"Harlem, NY",,Jayce No one is smearing your grandmothers name Alcohol is a class one carcinogen and implicated in breast cancer full stop That doesnt mean that if a woman never drinks alcohol she WONT get breast cancer just as a person may never smoke may still get lung cancer Still cigarette smoke is also carcinogenic and implicated in many cancers including lung cancer This is a fact It is NOT victim blaming It is appalling that so many Americans are now oppressed victims even when theyre not I suggest you read some peerreviewed articles that do not have backing from the alcohol industry difficult to discern difficult to find before you react so defensively,2021-01-04 16:55:40,2021-01-04 16:56:15,2021-01-04 16:56:15,0,0,False,110858978.0,Elizabeth,2,userReply,0,0,110885100,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,113
110885216,approved,110885216,34441816,Sarah,Idaho,,Elizabeth I think you are correct and that people just dont want to hear it Alcohol provides an escape and an easy convenient pleasure for so many besides being extremely addictive The topic brings out a lot of defensiveness I had to give it up myself to face my own beliefs and habits that I had built around it over many years Our culture makes it extremely hard to do so the peer pressure to drink at any age is strong,2021-01-04 17:01:11,2021-01-04 17:01:12,2021-01-04 17:01:12,0,0,False,110843406.0,Elizabeth,2,userReply,0,0,110885216,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,85
110873298,approved,110873298,29436623,gkwest,Santa Monica,,Elizabeth And life causes death Why do you read a column for people who enjoy wine then,2021-01-04 01:21:11,2021-01-04 18:22:42,2021-01-04 18:22:42,0,0,False,110843406.0,Elizabeth,2,userReply,0,0,110873298,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,17
110843444,approved,110843444,47860494,Frank Talarico MD,PDX,,If you like it and it is biodynamic why should it matter where you buy it I have cultivated my tastes for years and have gotten great buys from both Ideally cutting out the middleman is best but not everyone can buy directly from the producer But I do urge those who can to buy at least some directly Join clubs and support local producers when possible,2021-01-01 03:56:54,2021-01-02 19:34:38,2021-01-01 03:56:56,13,0,False,,,1,comment,0,0,110843444,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,68
110843224,approved,110843224,1179765,Eric Weissman,Bainbridge Island  WA,,Food fadism is ridiculous Laughable For ordinary everyday table wine Trader Joes and a local Seattle food importer fit the bill with perfectly drinkable wines in the range If I want something a little special I go to our local wine shop where I get good knowledgeable advice Clean wine Never heard of it until I read this article What bunk,2021-01-01 03:26:12,2021-01-04 17:08:50,2021-01-01 03:57:31,56,1,False,,,1,comment,0,0,110843224,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,62
110844506,approved,110844506,66327867,Roger,Castiglion Fiorentino,,Eric Weissman Well its not bunk in the sense that the term means wine produced in a specific way But it doesnt mean it is healthier as a food It MIGHT be healthier for the environment I dont know,2021-01-01 08:15:17,2021-01-02 13:15:50,2021-01-01 08:15:18,9,0,False,110843224.0,Eric Weissman,2,userReply,0,0,110844506,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,39
110844319,approved,110844319,29136180,AIP,"Paris, France",,Oh my goshI am so glad that I moved to France where a glass of wine is simply that a glass of wine Sant Cheers Happy New Year to everyone,2021-01-01 06:59:22,2021-01-04 22:30:09,2021-01-01 06:59:23,168,4,False,,,1,comment,0,0,110844319,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,30
110854690,approved,110854690,72040509,ewc,France,,AIP Ditto But now we cant say Allez lets go have a glass at a caf Or even a caf at a caf This is I have to say tragic will stand a chance of being Happy if it brings back un verre AND un caf,2021-01-02 09:30:44,2021-01-04 22:30:21,2021-01-02 15:00:35,2,0,False,110844319.0,AIP,2,userReply,0,0,110854690,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,48
110853719,approved,110853719,49165063,Marathonwoman,"Mount Desert, ME",,AIP I am totally on board with Europeans when in comes to any food or drink Not for them the lowfat nonfat sugar free substitutethis and substitutethat diet Heck the first time I had fullfat wholemilk yogurt was at an inn in Germany It seems America has come around in that regard but not on many other things,2021-01-02 01:47:28,2021-01-04 22:30:32,2021-01-02 15:00:36,6,0,False,110844319.0,AIP,2,userReply,0,0,110853719,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,60
110854237,approved,110854237,56584856,Bill,Cape Town,,AIP Youre lucky AIP The same is true in South Africa,2021-01-02 04:11:28,2021-01-02 15:00:36,2021-01-02 15:00:36,0,0,False,110844319.0,AIP,2,userReply,0,0,110854237,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,11
110888972,approved,110888972,65584907,Serenity Now,US,,AIP France has one of the highest rates of breast cancer in the world with Belgium Holland and Denmark Women in France are not magically immune from the one lifestyle risk factor for breast cancer Drinking any amount of alcohol,2021-01-04 19:26:35,2021-01-04 19:26:41,2021-01-04 19:26:41,0,0,False,110844319.0,AIP,2,userReply,0,0,110888972,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,40
110844630,approved,110844630,60272184,Max de Zarobe,Montepulciano,,Organic Biodynamic Regenerative Natural Clean etc do not concern consumers individually Alcohol will kill them way before the biocide residues in the wine But that is not the issue Think of the millions of tons of toxic chemicals spread by the socalled Conventional viticulture for a product that is not even food And how they affect the workers the habitat and biodiversity Lifeless soils release massive amounts of GHG into the atmosphere they would have otherwise sequestrated Destructive viticulture concerns every one of us on this planet whether we drink wine or not,2021-01-01 09:05:59,2021-01-04 18:14:55,2021-01-01 09:06:00,51,3,False,,,1,comment,0,0,110844630,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,93
110850358,approved,110850358,122435816,Niall,3rd Stone from the Sun,,Max de Zarobe This All wine has a variety of chemicals and substances in it Im more concerned about the environmental impact of growing grapes than I am about the cleanliness of my wine I drank a bottle of Spottswoode Lyndenhurst on Christmas It was truly one of the best bottles of Cabernet Sauvignon Ive had in as long as I can remember Near perfect Even better the grapes used to produce it were grown using organic farming practices,2021-01-01 18:21:03,2021-01-04 22:29:51,2021-01-01 18:21:05,7,0,False,110844630.0,Max de Zarobe,2,userReply,0,0,110850358,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,80
110855647,approved,110855647,60272184,Max de Zarobe,Montepulciano,,Niall Happy new year I couldnt agree more Lets start by cleaning the vineyards and the good wine will flow,2021-01-02 14:48:26,2021-01-03 19:33:14,2021-01-02 14:48:27,1,0,False,110850358.0,Max de Zarobe,2,userReply,0,0,110855647,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,20
110887641,approved,110887641,74599148,Tony,Italy,,Max de Zarobe What is sprayed on vines A solution of lyme and water I do not even bother with the lyme and water because I am lazy and not a serious wine maker I still get about perfectly nice grapes What exactly are you alleging is being sprayed there in Montepulciano Note that Italy has perhaps the most stringent agri regulations in the world,2021-01-04 18:39:04,2021-01-04 22:30:05,2021-01-04 20:40:48,1,0,False,110844630.0,Max de Zarobe,2,userReply,0,0,110887641,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,67
110844778,approved,110844778,102667804,Wordsworth from Wadsworth,"Mesa, Arizona",,A sommelier who had worked swanky Valley of the Sun resorts once gave a lecture I attended He said a number of interesting things For instance cheap wines are often aged with sachets containing stuff like spices wood and leather to imbue flavors He also said alcoholic beverages containing a lot of sugar are very very hard on you liver and to avoid them I once sat down to breakfast with an elderly English Lord at a castle in Ireland He said he liked beers and fermented ciders but thought the alcohol to be deleterious I said But Jonathan my good man wine is salubrious With assurance befitting his station he replied Why yes it is salubrious particularly the red The exchange felt Nabokovian and worthy of Pale Fire,2021-01-01 10:11:25,2021-01-04 15:24:23,2021-01-01 10:11:26,11,0,False,,,1,comment,0,0,110844778,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,129
110845854,approved,110845854,137403789,Douglas R.,Cape Cod,,It is important to approach wine with the right intention Wine is a food It is designed to be paired with a meal even if the meal is a bit of cheese and cracker If you use wine to get inebriated it will become poison to your system If you need to self medicate after a hard day an ounce of distilled spirits is better for the nervous system If you want to party and celebrate beer is best With alcoholic beverages like all foods we eat the intention with which we consume them dictates how our bodies will respond to them If we drink to punish ourselves or escape our life then it becomes poison If we truly drink to celebrate our life then we will naturally drink the right varietal for the right occasion and only just enough Alas we Americans need to work on the concept that more isnt always better,2021-01-01 13:37:51,2021-01-04 22:27:22,2021-01-01 13:37:53,37,3,False,,,1,comment,0,0,110845854,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,154
110846089,approved,110846089,66343705,SeñorWenceslaus,Chicago,,Douglas R Wine is booze my friend not food This rationalization makes for alcoholics and bad behavior,2021-01-01 13:56:23,2021-01-04 19:32:00,2021-01-01 22:07:02,12,0,False,110845854.0,Douglas R.,2,userReply,0,0,110846089,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,17
110854226,approved,110854226,56584856,Bill,Cape Town,,SeorWenceslaus No wine does not make for alcoholics and bad behaviour if you treat it like food and not like booze Itss called being an adult,2021-01-02 04:08:23,2021-01-04 22:28:43,2021-01-02 15:01:03,4,0,False,110846089.0,Douglas R.,2,userReply,0,0,110854226,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,26
110860075,approved,110860075,66343705,SeñorWenceslaus,Chicago,,Bill Taking bad drugs is taking bad drugs my friend Ask your doctor,2021-01-02 22:39:36,2021-01-04 19:32:07,2021-01-04 01:11:38,3,0,False,110854226.0,Douglas R.,2,userReply,0,0,110860075,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,13
110845972,approved,110845972,57557274,DJS,New York,,I clicked on Should Wine Be Among Your Health Resolutions as Id expected that the article was going to address giving up wine as a health resolution given that this piece was preceded by one that addressed the dependency on wine that a number of Americans have developed since the pandemic hit One woman was quoted as having gone from drinking two glasses of wine to two bottles of wine of wine a day since the pandemic hit Im surprised that the author did not give a glancing mention of the increased wine dependency of many since the pandemic hit and that some have realised that they have become completely dependent on alcohol and that they have become full fledged alcoholics,2021-01-01 13:47:37,2021-01-04 18:06:01,2021-01-01 13:47:38,41,2,False,,,1,comment,0,0,110845972,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,124
110851576,approved,110851576,39074191,Elizabeth,"Hailey, ID",,DJS You are so right This article entirely throughs a fog over the much bigger issue there will be a deadly delayed increase in cancer deaths due to winealcohol abuse during Covid Especially among women who have abused winealcohol at higher rates than men during the pandemic Breast cancer rates due to an increase in estrogen levels with every drink will explode even more than the out of women that currently get breast cancer It is so preventable and so tragic,2021-01-01 20:02:40,2021-01-04 19:31:48,2021-01-01 20:02:41,10,0,False,110845972.0,DJS,2,userReply,0,0,110851576,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,83
110849358,approved,110849358,6013825,Yulia Berkowitz,NYC,,DJS Two bottles of whine of whine per day is bottles too many This is clinical alcoholism as defined by the American Health Association,2021-01-01 17:12:08,2021-01-04 22:26:57,2021-01-01 22:07:00,6,0,False,110845972.0,DJS,2,userReply,0,0,110849358,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,25
110846250,approved,110846250,79266898,Meta1,"Grayslake, US",,For a deeper look at the making of organic wine visit the You Tube videos of Mike Colameco in which he visits many different vineyards and wineries These videos are international in scope and very personal Thanks Mike,2021-01-01 14:08:33,2021-01-04 15:07:27,2021-01-01 14:08:34,9,0,False,,,1,comment,0,0,110846250,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,38
110846330,approved,110846330,1691697,Umberto,NY State,,Wine can inspire curiosity and study and the more you learn about it the deeper the pleasure in understanding and consuming it Wine writers love to advocate knowledge about wine as well as their own knowledge often tiresomely but I havent found that knowing the process or the soil type or the regional history of Albarino my particular favorite enhances my enjoyment of it in the slightestit only helps me appear intelligent at wine tastings,2021-01-01 14:13:56,2021-01-04 16:13:26,2021-01-01 14:13:57,7,0,False,,,1,comment,0,0,110846330,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,75
110846333,approved,110846333,99300398,Mark L.,New York,,I think Asimov very much misses the point when he asserts that the potential health problem with wine is the alcohol not the residual pesticides etc The big problem with so many wines and conventional agriculture in general is the extensive and poisonous use of chemicals and youd better believe youre ingesting them and affecting your health when you consume Cameron Diaz and others have exposed something that has been hidden for years wine producers are not required to label their ingredients just what is in the bottle They have answered this succinctly fermented organic grape juice and perhaps a bit of sulfites Thats a pretty pure product and as far as Im concerned a healthy one Bravo to transparency,2021-01-01 14:14:02,2021-01-04 13:05:45,2021-01-01 14:14:03,17,3,False,,,1,comment,0,0,110846333,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,121
110847054,approved,110847054,3175397,Greg,MA,,Mark L No I dont better believe that Im adversely affecting my health by consuming foods with an extensive and poisonous talk about hyperbole use of additives Show me the scientific evidence Show me that people who do organic are healthier than people who dont accounting for other lifestyle differences I bet you cant,2021-01-01 15:01:33,2021-01-04 13:37:21,2021-01-01 22:07:06,4,0,False,110846333.0,Mark L.,2,userReply,0,0,110847054,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,54
110888459,approved,110888459,74599148,Tony,Italy,,Mark L What pesticides Vines require only a spray of limecalciumwater mix Grapes are very hearty Birds are the biggest threat,2021-01-04 19:06:50,2021-01-04 19:06:51,2021-01-04 19:06:51,0,0,False,110846333.0,Mark L.,2,userReply,0,0,110888459,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,21
110886868,approved,110886868,71107719,Robert Trosper,California,,If thats what youre worrying about you must have an extraordinarily nice life,2021-01-04 18:05:11,2021-01-04 20:40:44,2021-01-04 20:40:44,0,0,False,110846333.0,Mark L.,2,userReply,0,0,110886868,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,13
110847265,approved,110847265,51907228,Completely Ridiculous,"Frenchtown, NJ",,Oh its not ok to have full diversity of purchasing options for wine even the comedic ones about which you write here You cant be serious It is completely ridiculous that in New Jersey the higher level wines produced by Gruet for example cannot be shipped directly to customers here but at the same time the basic bottles are widely available in retail shops yet the distributors and consequently retail shops here wontdont offer their more premium product Sounds to me like the fix is in And what about Costco and Shop Rite wine offerings not a good idea Ok to buy wine in super markets in Italy and France where the idyllic wineries and wine shops coexist with them but not in the US Come on now Asimov,2021-01-01 15:11:53,2021-01-04 01:15:51,2021-01-01 15:11:55,12,0,False,,,1,comment,0,0,110847265,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,129
110850309,approved,110850309,78345505,Wendy,NJ,,I know several people who drink several glasses of wine a day under the premise it is good for them Yet that much wine is linked to all sorts of health problems including cancer The wine industry has done a good job convincing people its product is healthful when in reality most who drink wine likely imbibe so much that they are putting their health at risk,2021-01-01 18:17:51,2021-01-04 19:30:53,2021-01-01 18:17:52,27,2,False,,,1,comment,0,0,110850309,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,67
110851519,approved,110851519,39074191,Elizabeth,"Hailey, ID",,Wendy Thank you for this You are right We need to raise our collective voices that any amount of alcohol is bad for us It leads to inflammation and cell mutationWhich cause cancer That is not a popular thing to point out In fact just like the folks who brought up the truth about smoking years ago there will be industry and societal pushback But if enough people keep repeating the fact that you stated the truth will eventually break through,2021-01-01 19:56:34,2021-01-04 19:31:00,2021-01-01 19:56:35,18,0,False,110850309.0,Wendy,2,userReply,0,0,110851519,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,82
110886980,approved,110886980,74599148,Tony,Italy,,Wendy Really Got any references for your claim about wine Also I dont see the wine industry doing much if anything to convince people of anything There is no need for the wine industry to advertise Wine speaks for itself Most of the ideas that wine is healthful come from scientific studies not the wine industry,2021-01-04 18:09:25,2021-01-04 22:25:45,2021-01-04 18:09:27,1,0,False,110850309.0,Wendy,2,userReply,0,0,110886980,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,56
110850588,approved,110850588,47280864,TMH,"Chicago, IL",,I love wine with dinner but I limit myself to two or three oz glasses per week One benefit of the pandemic is that I can now precisely measure how much I drink instead of relying on the restaurant pours that are always larger than one glass Restaurants would like you to drink as much as possible and I dont miss the would you like another temptation before Ive even finished the first Wine negatively affects my sleep and my mind causes anxiety the next day and increases cancer risk Wine is another socially acceptable drink that is celebrated vs moderated LeBron James shows off his expensive collections and brags about it helping his game and healing his sprained ankle Many celebrities beyond Cameron Diaz have their own labels Just like weed it is glorified and viewed as a way to relax and enjoy life with minimal consequences The Queens Gambit illustrated the harmful effects of drinking but will be seen by many as an extreme version of alcoholism Many will deny their own potentially excessive and harmful habits that have likely worsened in While Im all for cleaner less processed wines this should be the least of our concerns when it comes to this countrys drinking habits,2021-01-01 18:39:04,2021-01-04 22:25:21,2021-01-01 18:39:06,16,2,False,,,1,comment,0,0,110850588,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,209
110853167,approved,110853167,39074191,Elizabeth,"Hailey, ID",,TMH Good points This is fluff compared to the real issue of alcohol use and abuse According to one study binge drinking is up percent among women during the pandemic Thats not just a health crisisthats a national tragedy a hrefhttpshealthnewshuborgbingedrinkinguppercentamongwomensincecovid targetblankhttpshealthnewshuborgbingedrinkinguppercentamongwomensincecovida a hrefhttpswwwwebmdcomwomennewswomenleadupswinginusbingedrinking targetblankhttpswwwwebmdcomwomennewswomenleadupswinginusbingedrinkinga,2021-01-01 23:48:33,2021-01-04 17:26:42,2021-01-02 15:00:24,4,0,False,110850588.0,TMH,2,userReply,0,0,110853167,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,46
110886832,approved,110886832,71107719,Robert Trosper,California,,Having been there the amazing ability of the lead I The Queens Gambit to just stop drinking at will and seemingly recover all her faculties after laying off for a day or too is laughable Mixing it with the downers should have killed her I like the show but taking it as a guide to how addiction works would be ludicrous If it worked the way they have it there nobody would ever stop or have a reason to They dont make too much of her mother introducing her to booze either Really the series should have come with a more explicit warning label Something like If you drink like these people and pop pills your likelihood of a successful life is nearly zero Have fun but for gods sake dont take this as reality,2021-01-04 18:03:44,2021-01-04 18:23:30,2021-01-04 18:23:30,0,0,False,110850588.0,TMH,2,userReply,0,0,110886832,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,136
110850842,approved,110850842,52821625,memsomerville,Somerville MA,,So true The alcohol will do the harm not the host of legal additives or trace remnants of herbicides or pesticides Alcohol is an IARC Group carcinogen You know like bacon But its funny that it never comes up in discussions like this,2021-01-01 18:57:47,2021-01-04 15:55:04,2021-01-01 18:57:48,25,2,False,,,1,comment,0,0,110850842,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,44
110853141,approved,110853141,39074191,Elizabeth,"Hailey, ID",,memsomerville It wont come up in The Pour because according to NYT this column is News about the business of wine beer and spirits Emphasis on BUSINESS Not health A whole section of NYT devoted to soft promotion of alcohol industry Maybe The Smoke column existed years ago until the Times science and health editors finally killed it The Pour will meet same fate some day for same reasons Well see how long it takes,2021-01-01 23:43:34,2021-01-04 12:55:42,2021-01-02 15:00:24,3,0,False,110850842.0,memsomerville,2,userReply,0,0,110853141,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,76
110878269,approved,110878269,12889273,manta666,"new york, ny",,Elizabeth Prohibition was a disaster,2021-01-04 12:40:25,2021-01-04 22:24:51,2021-01-04 18:08:58,1,0,False,110853141.0,memsomerville,2,userReply,0,0,110878269,False,nyt://article/efcaf652-ffad-5b4e-9f17-4fd9aff5b1ba,5
